team_a_name,team_b_name,team_a_wins,team_a_losses,team_b_wins,team_b_losses
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,team_12,1,0,0,1
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,team_13,0,1,1,0
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,team_15,1,0,0,1
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,team_2,0,1,1,0
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,team_3,0,1,1,0
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,team_5,0,1,1,0
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,team_6,0,1,1,0
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,team_8,1,0,0,1
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,team_9,0,1,1,0
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,trick_room,1,0,0,1
OFF_Life_Orb_Deoxys_Offense_by_Shaymin_Sky,zzzzzzzzzu,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,iron_crown_specs,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,jungle_planet,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,lokix_voltturn,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,manaphy,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,mexican_webs,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,mu_fish,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,nu_balance,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,nu_ho,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,nu_offense,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,nu_stall,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,pu_team,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,quagsire_stall,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,sand,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,scarf_latios,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_0,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_1,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_10,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_11,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_12,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_13,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_14,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_15,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_2,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_3,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_4,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_5,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_6,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_7,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_8,0,1,1,0
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,team_9,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,trick_room,1,0,0,1
OFF_Life_Orb_Raging_Bolt_Offensive_Torkoal_Sun_by_xavgb,zzzzzzzzzu,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,iron_crown_specs,0,1,1,0
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,jungle_planet,0,1,1,0
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,lokix_voltturn,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,manaphy,0,1,1,0
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,mexican_webs,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,mu_fish,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,nu_balance,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,nu_ho,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,nu_offense,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,nu_stall,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,pu_team,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,quagsire_stall,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,sand,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,scarf_latios,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_0,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_1,0,1,1,0
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_10,0,1,1,0
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_11,0,1,1,0
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_12,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_13,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_14,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_15,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_2,0,1,1,0
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_3,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_4,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_5,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_6,0,1,1,0
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_7,0,1,1,0
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_8,0,1,1,0
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,team_9,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,trick_room,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,zzzzzzzzzu,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,iron_crown_specs,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,jungle_planet,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,lokix_voltturn,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,manaphy,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,mexican_webs,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,mu_fish,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,nu_balance,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,nu_ho,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,nu_offense,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,nu_stall,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,pu_team,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,quagsire_stall,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,sand,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,scarf_latios,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_0,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_1,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_10,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_11,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_12,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_13,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_14,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_15,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_2,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_3,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_4,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_5,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_6,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_7,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_8,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,team_9,1,0,0,1
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,trick_room,0,1,1,0
OFF_Ninetales_Life_Orb_Raging_Bolt_Sun_by_Vert,zzzzzzzzzu,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,jungle_planet,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,lokix_voltturn,0,1,1,0
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,mu_fish,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,nu_balance,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,nu_ho,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,nu_offense,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,nu_stall,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,pu_team,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,quagsire_stall,0,1,1,0
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,scarf_latios,0,1,1,0
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_1,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_10,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_11,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_12,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_13,0,1,1,0
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_15,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_2,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_3,0,1,1,0
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_5,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_6,0,1,1,0
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_8,0,1,1,0
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,team_9,0,1,1,0
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,trick_room,1,0,0,1
OFF_Taunt_Ogerpon-W_Specs_Dragapult_Offense_by_xavgb,zzzzzzzzzu,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,iron_crown_specs,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,jungle_planet,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,lokix_voltturn,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,manaphy,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,mexican_webs,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,mu_fish,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,nu_balance,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,nu_ho,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,nu_offense,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,nu_stall,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,pu_team,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,quagsire_stall,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,sand,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,scarf_latios,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_0,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_1,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_10,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_11,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_12,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_13,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_14,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_15,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_2,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_3,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_4,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_5,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_6,0,1,1,0
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_7,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_8,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,team_9,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,trick_room,1,0,0,1
STA_Removal_Stall_by_saw_war_newnew_edit_by_Xuwu,zzzzzzzzzu,1,0,0,1
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BAL_UU_mamo,1,0,0,1
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BAL_UU_rhyp,0,1,1,0
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BAL_UU_spikes,1,0,0,1
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BAL_rillaboom,0,1,1,0
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_UU_screens,1,0,0,1
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_UU_standard,1,0,0,1
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_UU_veil,0,1,1,0
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_webs_fairy,1,0,0,1
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_webs_raging,0,1,1,0
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_webs_ribombee,0,1,1,0
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_webs_veil,0,1,1,0
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,OFF_UU_avconk,1,0,0,1
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,OFF_UU_gzap,0,1,1,0
BAL_UU_mamo,BAL_UU_rhyp,1,0,0,1
BAL_UU_mamo,BAL_UU_spikes,0,1,1,0
BAL_UU_mamo,BAL_rillaboom,0,1,1,0
BAL_UU_mamo,HO_UU_screens,1,0,0,1
BAL_UU_mamo,HO_UU_standard,0,1,1,0
BAL_UU_mamo,HO_UU_veil,0,1,1,0
BAL_UU_mamo,HO_webs_fairy,0,1,1,0
BAL_UU_mamo,HO_webs_raging,0,1,1,0
BAL_UU_mamo,HO_webs_ribombee,0,1,1,0
BAL_UU_mamo,HO_webs_veil,0,1,1,0
BAL_UU_mamo,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,0,1,1,0
BAL_UU_mamo,OFF_UU_avconk,0,1,1,0
BAL_UU_mamo,OFF_UU_gzap,0,1,1,0
BAL_UU_mamo,team_14,1,0,0,1
BAL_UU_mamo,team_7,0,1,1,0
BAL_UU_rhyp,BAL_UU_spikes,0,1,1,0
BAL_UU_rhyp,BAL_rillaboom,0,1,1,0
BAL_UU_rhyp,HO_UU_screens,0,1,1,0
BAL_UU_rhyp,HO_UU_standard,1,0,0,1
BAL_UU_rhyp,HO_UU_veil,0,1,1,0
BAL_UU_rhyp,HO_webs_fairy,0,1,1,0
BAL_UU_rhyp,HO_webs_raging,1,0,0,1
BAL_UU_rhyp,HO_webs_ribombee,0,1,1,0
BAL_UU_rhyp,HO_webs_veil,1,0,0,1
BAL_UU_rhyp,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,1,0,0,1
BAL_UU_rhyp,OFF_UU_avconk,0,1,1,0
BAL_UU_rhyp,OFF_UU_gzap,1,0,0,1
BAL_UU_rhyp,team_14,0,1,1,0
BAL_UU_rhyp,team_7,1,0,0,1
BAL_UU_spikes,BAL_rillaboom,0,1,1,0
BAL_UU_spikes,HO_UU_screens,0,1,1,0
BAL_UU_spikes,HO_UU_standard,0,1,1,0
BAL_UU_spikes,HO_UU_veil,0,1,1,0
BAL_UU_spikes,HO_webs_fairy,0,1,1,0
BAL_UU_spikes,HO_webs_raging,0,1,1,0
BAL_UU_spikes,HO_webs_ribombee,1,0,0,1
BAL_UU_spikes,HO_webs_veil,0,1,1,0
BAL_UU_spikes,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,0,1,1,0
BAL_UU_spikes,OFF_UU_avconk,0,1,1,0
BAL_UU_spikes,OFF_UU_gzap,1,0,0,1
BAL_UU_spikes,team_14,0,1,1,0
BAL_UU_spikes,team_7,1,0,0,1
BAL_rillaboom,HO_UU_screens,1,0,0,1
BAL_rillaboom,HO_UU_standard,1,0,0,1
BAL_rillaboom,HO_UU_veil,1,0,0,1
BAL_rillaboom,HO_webs_fairy,1,0,0,1
BAL_rillaboom,HO_webs_raging,0,1,1,0
BAL_rillaboom,HO_webs_ribombee,0,1,1,0
BAL_rillaboom,HO_webs_veil,0,1,1,0
BAL_rillaboom,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,1,0,0,1
BAL_rillaboom,OFF_UU_avconk,1,0,0,1
BAL_rillaboom,OFF_UU_gzap,1,0,0,1
BAL_rillaboom,team_14,0,1,1,0
BAL_rillaboom,team_7,0,1,1,0
HO_UU_screens,HO_UU_standard,0,1,1,0
HO_UU_screens,HO_UU_veil,0,1,1,0
HO_UU_screens,HO_webs_fairy,1,0,0,1
HO_UU_screens,HO_webs_raging,0,1,1,0
HO_UU_screens,HO_webs_ribombee,1,0,0,1
HO_UU_screens,HO_webs_veil,1,0,0,1
HO_UU_screens,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,0,1,1,0
HO_UU_screens,OFF_UU_avconk,1,0,0,1
HO_UU_screens,OFF_UU_gzap,1,0,0,1
HO_UU_screens,team_14,0,1,1,0
HO_UU_screens,team_7,1,0,0,1
HO_UU_standard,HO_UU_veil,1,0,0,1
HO_UU_standard,HO_webs_fairy,1,0,0,1
HO_UU_standard,HO_webs_raging,1,0,0,1
HO_UU_standard,HO_webs_ribombee,0,1,1,0
HO_UU_standard,HO_webs_veil,1,0,0,1
HO_UU_standard,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,1,0,0,1
HO_UU_standard,OFF_UU_avconk,1,0,0,1
HO_UU_standard,OFF_UU_gzap,1,0,0,1
HO_UU_standard,team_14,0,1,1,0
HO_UU_standard,team_7,0,1,1,0
HO_UU_veil,HO_webs_fairy,0,1,1,0
HO_UU_veil,HO_webs_raging,0,1,1,0
HO_UU_veil,HO_webs_ribombee,1,0,0,1
HO_UU_veil,HO_webs_veil,0,1,1,0
HO_UU_veil,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,0,1,1,0
HO_UU_veil,OFF_UU_avconk,1,0,0,1
HO_UU_veil,OFF_UU_gzap,1,0,0,1
HO_UU_veil,team_14,1,0,0,1
HO_UU_veil,team_7,1,0,0,1
HO_webs_fairy,HO_webs_raging,1,0,0,1
HO_webs_fairy,HO_webs_ribombee,0,1,1,0
HO_webs_fairy,HO_webs_veil,1,0,0,1
HO_webs_fairy,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,1,0,0,1
HO_webs_fairy,OFF_UU_avconk,1,0,0,1
HO_webs_fairy,OFF_UU_gzap,1,0,0,1
HO_webs_fairy,team_14,0,1,1,0
HO_webs_fairy,team_7,1,0,0,1
HO_webs_raging,HO_webs_ribombee,0,1,1,0
HO_webs_raging,HO_webs_veil,1,0,0,1
HO_webs_raging,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,1,0,0,1
HO_webs_raging,OFF_UU_avconk,1,0,0,1
HO_webs_raging,OFF_UU_gzap,1,0,0,1
HO_webs_raging,team_14,0,1,1,0
HO_webs_raging,team_7,1,0,0,1
HO_webs_ribombee,HO_webs_veil,0,1,1,0
HO_webs_ribombee,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,0,1,1,0
HO_webs_ribombee,OFF_UU_avconk,0,1,1,0
HO_webs_ribombee,OFF_UU_gzap,1,0,0,1
HO_webs_ribombee,team_14,1,0,0,1
HO_webs_ribombee,team_7,1,0,0,1
HO_webs_veil,OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,0,1,1,0
HO_webs_veil,OFF_UU_avconk,1,0,0,1
HO_webs_veil,OFF_UU_gzap,1,0,0,1
HO_webs_veil,team_14,0,1,1,0
HO_webs_veil,team_7,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,OFF_UU_avconk,1,0,0,1
OFF_Nasty_Plot_Tornadus-T_Offense_by_Vert_and_Giannis_Antetokommo-o,OFF_UU_gzap,1,0,0,1
OFF_UU_avconk,OFF_UU_gzap,1,0,0,1
OFF_UU_avconk,team_14,0,1,1,0
OFF_UU_avconk,team_7,0,1,1,0
OFF_UU_gzap,team_14,1,0,0,1
OFF_UU_gzap,team_7,0,1,1,0
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BAL_UU_mamo,4,0,0,4
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BAL_UU_rhyp,2,2,2,2
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BAL_UU_spikes,3,1,1,3
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,BAL_rillaboom,2,2,2,2
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_UU_screens,4,0,0,4
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_UU_standard,3,1,1,3
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_UU_veil,3,1,1,3
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_webs_fairy,1,3,3,1
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_webs_raging,3,1,1,3
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_webs_ribombee,2,2,2,2
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,HO_webs_veil,3,1,1,3
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,OFF_UU_avconk,2,2,2,2
BAL_Substitute_Kyurem_Dondozo_Balance_by_Blimax_and_CTC_edit,OFF_UU_gzap,3,1,1,3
BAL_UU_mamo,BAL_UU_rhyp,1,3,3,1
BAL_UU_mamo,BAL_UU_spikes,1,3,3,1
BAL_UU_mamo,BAL_rillaboom,1,3,3,1
BAL_UU_mamo,HO_UU_screens,2,2,2,2
BAL_UU_mamo,HO_UU_standard,2,2,2,2
BAL_UU_mamo,HO_UU_veil,0,4,4,0
BAL_UU_mamo,HO_webs_fairy,1,3,3,1
BAL_UU_mamo,HO_webs_raging,1,3,3,1
BAL_UU_mamo,HO_webs_ribombee,0,4,4,0
